ZagreusField,ID,ID,ID,,,,Line,,,Notes by DK
Integrated,ZagreusField_,0353,ZagreusField_0353,,,,"Find a way up to Elysium from there, and after that...",,,
Integrated,ZagreusField_,0354,ZagreusField_0354,,,,"...All right, let's give it another shot.",,,
Integrated,ZagreusField_,0355,ZagreusField_0355,,,,Eh I'll figure something out.,,,
Integrated,ZagreusField_,0356,ZagreusField_0356,,,,Here we go.,,,
Integrated,ZagreusField_,0357,ZagreusField_0357,,,,Let's go.,,,
Integrated,ZagreusField_,0358,ZagreusField_0358,,,,Let's go with this one.,,,
Integrated,ZagreusField_,0359,ZagreusField_0359,,,,Maybe this one.,,,
Integrated,ZagreusField_,0360,ZagreusField_0360,,,,Who's next.,,,
Integrated,ZagreusField_,0361,ZagreusField_0361,,,,Next!,,,
Integrated,ZagreusField_,0362,ZagreusField_0362,,,,Long way to go. Think I'm ready.,,,
Integrated,ZagreusField_,0363,ZagreusField_0363,,,,The path toward the surface lies somewhere beyond all that.,,,
Integrated,ZagreusField_,0364,ZagreusField_0364,,,,I can do this. I can do this. I can do this.,,,
Integrated,ZagreusField_,0365,ZagreusField_0365,,,,Through all that... the way to the surface...,,,
Integrated,ZagreusField_,0366,ZagreusField_0366,,,,Each exit has its own reward.,,,
Integrated,ZagreusField_,0367,ZagreusField_0367,,,,Now what...,,,
Integrated,ZagreusField_,0368,ZagreusField_0368,,,,Where to...,,,
Integrated,ZagreusField_,0369,ZagreusField_0369,,,,Which path...,,,
Integrated,ZagreusField_,0370,ZagreusField_0370,,,,Mmm.,,,
Integrated,ZagreusField_,0371,ZagreusField_0371,,,,Mm-hmm.,,,
Integrated,ZagreusField_,0372,ZagreusField_0372,,,,Hit the spot.,,,
Integrated,ZagreusField_,0373,ZagreusField_0373,,,,Yum.,,,
Integrated,ZagreusField_,0374,ZagreusField_0374,,,,The power of the gods.,,,
Integrated,ZagreusField_,0375,ZagreusField_0375,,,,Gods grant me strength.,,,
Integrated,ZagreusField_,0376,ZagreusField_0376,,,,The power of Olympus.,,,
Integrated,ZagreusField_,0377,ZagreusField_0377,,,,The might of Olympus.,,,
Integrated,ZagreusField_,0378,ZagreusField_0378,,,,Good enough to eat.,,,
Integrated,ZagreusField_,0379,ZagreusField_0379,,,,Delicious.,,,
Integrated,ZagreusField_,0380,ZagreusField_0380,,,,Should be useful.,,,
Integrated,ZagreusField_,0381,ZagreusField_0381,,,,This can unlock a weapon back at home.,,,
Integrated,ZagreusField_,0382,ZagreusField_0382,,,,I can use this to unlock a weapon.,,,
Integrated,ZagreusField_,0383,ZagreusField_0383,,,,A key to a weapon...,,,
Integrated,ZagreusField_,0384,ZagreusField_0384,,,,It's a key...,,,
Integrated,ZagreusField_,0385,ZagreusField_0385,,,,Strength of the Titans.,,,
Integrated,ZagreusField_,0386,ZagreusField_0386,,,,That's good.,,,
Integrated,ZagreusField_,0387,ZagreusField_0387,,,,Yes.,,,
Integrated,ZagreusField_,0388,ZagreusField_0388,,,,Better.,,,
Integrated,ZagreusField_,0389,ZagreusField_0389,,,,Good for the health.,,,
Integrated,ZagreusField_,0390,ZagreusField_0390,,,,I can't.,,,
Integrated,ZagreusField_,0391,ZagreusField_0391,,,,Can't do that.,,,
Integrated,ZagreusField_,0392,ZagreusField_0392,,,,It's no use.,,,
Integrated,ZagreusField_,0393,ZagreusField_0393,,,,No use.,,,
Integrated,ZagreusField_,0394,ZagreusField_0394,,,,No way.,,,
Integrated,ZagreusField_,0395,ZagreusField_0395,,,,Not now.,,,
Integrated,ZagreusField_,0396,ZagreusField_0396,,,,What the...?,,,
Integrated,ZagreusField_,0397,ZagreusField_0397,,,,Surrounded...!,,,
Integrated,ZagreusField_,0398,ZagreusField_0398,,,,Caught out...!,,,
Integrated,ZagreusField_,0399,ZagreusField_0399,,,,Caught me...!,,,
Integrated,ZagreusField_,0400,ZagreusField_0400,,,,Damn it...!,,,
Integrated,ZagreusField_,0401,ZagreusField_0401,,,,Whose favor to choose?,,,
Integrated,ZagreusField_,0402,ZagreusField_0402,,,,One god or the other...,,,
Integrated,ZagreusField_,0403,ZagreusField_0403,,,,I have to pick a side.,,,
Integrated,ZagreusField_,0404,ZagreusField_0404,,,,Whichever god I don't pick won't be pleased.,,,
Integrated,ZagreusField_,0405,ZagreusField_0405,,,,"Apologies, Lord Ares.",,,
Integrated,ZagreusField_,0406,ZagreusField_0406,,,,"Forgive me, Lady Artemis.",,,
Integrated,ZagreusField_,0407,ZagreusField_0407,,,,"Forgive me, Aphrodite.",,,
Integrated,ZagreusField_,0408,ZagreusField_0408,,,,Did what I had to do.,,,
Integrated,ZagreusField_,0409,ZagreusField_0409,,,,He'll get over it.,,,
Integrated,ZagreusField_,0410,ZagreusField_0410,,,,She'll get over it.,,,
Integrated,ZagreusField_,0411,ZagreusField_0411,,,,He's angry now.,,,
Integrated,ZagreusField_,0412,ZagreusField_0412,,,,She's angry now.,,,
Integrated,ZagreusField_,0413,ZagreusField_0413,,,,Now he's angry.,,,
Integrated,ZagreusField_,0414,ZagreusField_0414,,,,Now she's angry.,,,
Integrated,ZagreusField_,0415,ZagreusField_0415,,,,Guess he's upset.,,,
Integrated,ZagreusField_,0416,ZagreusField_0416,,,,Guess she's upset.,,,
Integrated,ZagreusField_,0417,ZagreusField_0417,,,,What's on offer.,,,
Integrated,ZagreusField_,0418,ZagreusField_0418,,,,Let's see what's in here.,,,
Integrated,ZagreusField_,0419,ZagreusField_0419,,,,Something I can use?,,,
Integrated,ZagreusField_,0420,ZagreusField_0420,,,,Should be something useful here.,,,
Integrated,ZagreusField_,0421,ZagreusField_0421,,,,Some of Charon's wares.,,,
Integrated,ZagreusField_,0422,ZagreusField_0422,,,,What's for sale.,,,
Integrated,ZagreusField_,0423,ZagreusField_0423,,,,What's for sale?,,,
Integrated,ZagreusField_,0424,ZagreusField_0424,,,,This is... unfamiliar.,,,
Integrated,ZagreusField_,0425,ZagreusField_0425,,,,Where am I?,,,
Integrated,ZagreusField_,0426,ZagreusField_0426,,,,Master Chaos! I've returned.,,,
Integrated,ZagreusField_,0427,ZagreusField_0427,,,,The heart of the Underworld.,,,
Integrated,ZagreusField_,0428,ZagreusField_0428,,,,I'm back here.,,,
Integrated,ZagreusField_,0429,ZagreusField_0429,,,,Another keepsake.,,,
Integrated,ZagreusField_,0430,ZagreusField_0430,,,,One for the old collection.,,,
Integrated,ZagreusField_,0431,ZagreusField_0431,,,,That's a new one.,,,
Integrated,ZagreusField_,0432,ZagreusField_0432,,,,Excellent.,,,
Integrated,ZagreusField_,0433,ZagreusField_0433,,,,Something for the Mirror.,,,
Integrated,ZagreusField_,0434,ZagreusField_0434,,,,A facet for the Mirror.,,,
Integrated,ZagreusField_,0435,ZagreusField_0435,,,,That's for the Mirror.,,,
Integrated,ZagreusField_,0436,ZagreusField_0436,,,,I can use that back home.,,,
Integrated,ZagreusField_,0437,ZagreusField_0437,,,,"Hello, Meg.",,,
Integrated,ZagreusField_,0438,ZagreusField_0438,,,,"I'm back, Meg.",,,
Integrated,ZagreusField_,0439,ZagreusField_0439,,,,"I'm here, Meg.",,,
Integrated,ZagreusField_,0440,ZagreusField_0440,,,,We meet again!,,,
Integrated,ZagreusField_,0441,ZagreusField_0441,,,,Oh hello!,,,
Integrated,ZagreusField_,0442,ZagreusField_0442,,,,"Can't get rid of me, Meg.",,,
Integrated,ZagreusField_,0443,ZagreusField_0443,,,,This isn't good.,,,
Integrated,ZagreusField_,0444,ZagreusField_0444,,,,Trouble.,,,
Integrated,ZagreusField_,0445,ZagreusField_0445,,,,That's a problem.,,,
Integrated,ZagreusField_,0446,ZagreusField_0446,,,,"Big one, huh.",,,
Integrated,ZagreusField_,0447,ZagreusField_0447,,,,Erm... hello?,,,
Integrated,ZagreusField_,0448,ZagreusField_0448,,,,"You touch me, and I shall have your head.",,,
Integrated,ZagreusField_,0449,ZagreusField_0449,,,,"You touch me, and I shall have your head(s).",,,
Integrated,ZagreusField_,0450,ZagreusField_0450,,,,Get back in the magma and no-one gets hurt.,,,
Integrated,ZagreusField_,0451,ZagreusField_0451,,,,I wouldn't mess with me if I were you.,,,
Integrated,ZagreusField_,0452,ZagreusField_0452,,,,Come and get it.,,,
Integrated,ZagreusField_,0453,ZagreusField_0453,,,,Not finished yet?,,,
Integrated,ZagreusField_,0454,ZagreusField_0454,,,,"Brought friends, have you?",,,
Integrated,ZagreusField_,0455,ZagreusField_0455,,,,Want more?,,,
Integrated,ZagreusField_,0456,ZagreusField_0456,,,,Keep 'em coming!,,,
Integrated,ZagreusField_,0457,ZagreusField_0457,,,,How many of these are there?,,,
Integrated,ZagreusField_,0458,ZagreusField_0458,,,,Got you.,,,
Integrated,ZagreusField_,0459,ZagreusField_0459,,,,"Whew, any more heads you'd like chopped off? No?",,,
Integrated,ZagreusField_,0460,ZagreusField_0460,,,,And don't come back!,,,
Integrated,ZagreusField_,0463,ZagreusField_0463,,,,"Hello, sir.",,,
Integrated,ZagreusField_,0464,ZagreusField_0464,,,,Hey sir!,,,
Integrated,ZagreusField_,0476,ZagreusField_0476,,,,"You all right, there, sir?",,,
Integrated,ZagreusField_,0481,ZagreusField_0481,,,,Sounds like Charon's breathing up ahead.,,,
Integrated,ZagreusField_,0482,ZagreusField_0482,,,,Think I hear the river.,,,
Integrated,ZagreusField_,0483,ZagreusField_0483,,,,Should come in useful.,,,
Integrated,ZagreusField_,0484,ZagreusField_0484,,,,I could use this.,,,
Integrated,ZagreusField_,0485,ZagreusField_0485,,,,"Cheers, mate.",,,
Integrated,ZagreusField_,0486,ZagreusField_0486,,,,I'll take it.,,,
Integrated,ZagreusField_,0487,ZagreusField_0487,,,,Why not.,,,
Integrated,ZagreusField_,0488,ZagreusField_0488,,,,Here's the fee.,,,
Integrated,ZagreusField_,0489,ZagreusField_0489,,,,Just what I need.,,,
Integrated,ZagreusField_,0490,ZagreusField_0490,,,,Can't afford that.,,,
Integrated,ZagreusField_,0491,ZagreusField_0491,,,,Not enough coin.,,,
Integrated,ZagreusField_,0492,ZagreusField_0492,,,,I'm short of coin.,,,
Integrated,ZagreusField_,0493,ZagreusField_0493,,,,Can't buy that.,,,
Integrated,ZagreusField_,0494,ZagreusField_0494,,,,Poor me.,,,
Integrated,ZagreusField_,0495,ZagreusField_0495,,,,"What's new, Charon?",,,
Integrated,ZagreusField_,0496,ZagreusField_0496,,,,"How goes it, mate?",,,
Integrated,ZagreusField_,0497,ZagreusField_0497,,,,"Greetings, Charon.",,,
Integrated,ZagreusField_,0507,ZagreusField_0507,,,,How about... a swift and painful death?,,,
Integrated,ZagreusField_,0516,ZagreusField_0516,,,,I don't know what I'm supposed to say when he gets like this...,,,
Integrated,ZagreusField_,0529,ZagreusField_0529,,,,Built to ensure no one gets out. We'll see about that.,,,
Integrated,ZagreusField_,0530,ZagreusField_0530,,,,Good thing I'm not dead.,,,
Integrated,ZagreusField_,0531,ZagreusField_0531,,,,Too bad it can't just bring me to the surface.,,,
Integrated,ZagreusField_,0532,ZagreusField_0532,,,,And not a moment too soon.,,,
Integrated,ZagreusField_,0533,ZagreusField_0533,,,,Lovely.,,,
Integrated,ZagreusField_,0534,ZagreusField_0534,,,,Or until I crush their bones to dust.,,,
Integrated,ZagreusField_,0535,ZagreusField_0535,,,,Could you keep it down?,,,
Integrated,ZagreusField_,0536,ZagreusField_0536,,,,"Hoh, what's this.",,,
Integrated,ZagreusField_,0537,ZagreusField_0537,,,,Already.,,,
Integrated,ZagreusField_,0538,ZagreusField_0538,,,,Oh good.,,,
Unused,ZagreusField_,0543,ZagreusField_0543,,,,"Say, Charon, everything all right with the old boat lately? I've not seen it around, you're just... here on your own. How did you get here, anyway?",,,
Unused,ZagreusField_,0544,ZagreusField_0544,,,,"I see, I see, makes sense, I'm glad I asked, there, mate.",,,
Integrated,ZagreusField_,0545,ZagreusField_0545,,,,Whoops.,,,
Integrated,ZagreusField_,0546,ZagreusField_0546,,,,I'm in for it.,,,
Integrated,ZagreusField_,0547,ZagreusField_0547,,,,"Found me, huh?",,,
Integrated,ZagreusField_,0548,ZagreusField_0548,,,,Got their attention.,,,
Integrated,ZagreusField_,0549,ZagreusField_0549,,,,OK.,,,
Integrated,ZagreusField_,0550,ZagreusField_0550,,,,Father.,,,
Integrated,ZagreusField_,0551,ZagreusField_0551,,,,Father...!,,,
Integrated,ZagreusField_,0552,ZagreusField_0552,,,,Made them mad.,,,
Integrated,ZagreusField_,0553,ZagreusField_0553,,,,Almost...!,,,
Integrated,ZagreusField_,0554,ZagreusField_0554,,,,Just a bit longer...!,,,
Integrated,ZagreusField_,0555,ZagreusField_0555,,,,So close...!,,,
Integrated,ZagreusField_,0556,ZagreusField_0556,,,,Nearly made it...!,,,
Integrated,ZagreusField_,0557,ZagreusField_0557,,,,Here goes nothing.,,,
Integrated,ZagreusField_,0558,ZagreusField_0558,,,,Away we go.,,,
Integrated,ZagreusField_,0559,ZagreusField_0559,,,,Moving right along.,,,
Integrated,ZagreusField_,0560,ZagreusField_0560,,,,I'm well past wondering.,,,
Integrated,ZagreusField_,0561,ZagreusField_0561,,,,At last I know the gods more than by name.,,,
Integrated,ZagreusField_,0562,ZagreusField_0562,,,,"Blood and darkness, well indeed.",,,
Integrated,ZagreusField_,0563,ZagreusField_0563,,,,"This one's for you, Achilles.",,,
Integrated,ZagreusField_,0564,ZagreusField_0564,,,,That's what you think.,,,
Integrated,ZagreusField_,0565,ZagreusField_0565,,,,At least Zeus is helping me.,,,
Integrated,ZagreusField_,0566,ZagreusField_0566,,,,I'll find my place all right.,,,
Integrated,ZagreusField_,0567,ZagreusField_0567,,,,My place is with my mother.,,,
Integrated,ZagreusField_,0568,ZagreusField_0568,,,,"We've put each other through a lot, haven't we, Meg.",,,
Integrated,ZagreusField_,0569,ZagreusField_0569,,,,I'll show you neat and orderly.,,,
Integrated,ZagreusField_,0570,ZagreusField_0570,,,,There is.,,,
Integrated,ZagreusField_,0571,ZagreusField_0571,,,,Come and get it.,,,
Integrated,ZagreusField_,0572,ZagreusField_0572,,,,Satisfied?,,,
Integrated,ZagreusField_,0573,ZagreusField_0573,,,,You wretches.,,,
Integrated,ZagreusField_,0574,ZagreusField_0574,,,,Suffer in darkness.,,,
Integrated,ZagreusField_,0575,ZagreusField_0575,,,,What is it now.,,,
Integrated,ZagreusField_,0576,ZagreusField_0576,,,,Will that be all?,,,
Integrated,ZagreusField_,0577,ZagreusField_0577,,,,Oh hello.,,,
Integrated,ZagreusField_,0578,ZagreusField_0578,,,,Good-bye for now.,,,
Integrated,ZagreusField_,0579,ZagreusField_0579,,,,May I help you?,,,
Integrated,ZagreusField_,0580,ZagreusField_0580,,,,Good riddance.,,,
Integrated,ZagreusField_,0581,ZagreusField_0581,,,,Want to fight?,,,
Integrated,ZagreusField_,0582,ZagreusField_0582,,,,"That's settled, then.",,,
Integrated,ZagreusField_,0583,ZagreusField_0583,,,,Do not mess with me right now.,,,
Integrated,ZagreusField_,0584,ZagreusField_0584,,,,I warned you.,,,
Integrated,ZagreusField_,0585,ZagreusField_0585,,,,Am I interrupting something?,,,
Integrated,ZagreusField_,0586,ZagreusField_0586,,,,Didn't think so.,,,
Integrated,ZagreusField_,0587,ZagreusField_0587,,,,"Now let's be reasonable, no...?",,,
Integrated,ZagreusField_,0588,ZagreusField_0588,,,,Was that really necessary?,,,
Integrated,ZagreusField_,0589,ZagreusField_0589,,,,You can't stop me.,,,
Integrated,ZagreusField_,0590,ZagreusField_0590,,,,What did I tell you.,,,
Integrated,ZagreusField_,0591,ZagreusField_0591,,,,Come.,,,
Integrated,ZagreusField_,0592,ZagreusField_0592,,,,Simple.,,,
Integrated,ZagreusField_,0593,ZagreusField_0593,,,,Got you.,,,
Integrated,ZagreusField_,0594,ZagreusField_0594,,,,Got you!,,,
Integrated,ZagreusField_,0595,ZagreusField_0595,,,,Back.,,,
Integrated,ZagreusField_,0596,ZagreusField_0596,,,,You're dust.,,,
Integrated,ZagreusField_,0597,ZagreusField_0597,,,,You're gone.,,,
Integrated,ZagreusField_,0598,ZagreusField_0598,,,,Worthless.,,,
Integrated,ZagreusField_,0599,ZagreusField_0599,,,,Get out.,,,
Integrated,ZagreusField_,0600,ZagreusField_0600,,,,Easy.,,,
Integrated,ZagreusField_,0601,ZagreusField_0601,,,,Who else.,,,
Integrated,ZagreusField_,0602,ZagreusField_0602,,,,Who else?,,,
Integrated,ZagreusField_,0603,ZagreusField_0603,,,,What else.,,,
Integrated,ZagreusField_,0604,ZagreusField_0604,,,,What else?,,,
Integrated,ZagreusField_,0605,ZagreusField_0605,,,,Well?,,,
Integrated,ZagreusField_,0606,ZagreusField_0606,,,,Not a chance.,,,
Integrated,ZagreusField_,0607,ZagreusField_0607,,,,Stay dead.,,,
Integrated,ZagreusField_,0608,ZagreusField_0608,,,,Stay dead!,,,
Integrated,ZagreusField_,0609,ZagreusField_0609,,,,Stay dead next time.,,,
Integrated,ZagreusField_,0610,ZagreusField_0610,,,,Out of my sight.,,,
Integrated,ZagreusField_,0611,ZagreusField_0611,,,,You're done.,,,
Integrated,ZagreusField_,0612,ZagreusField_0612,,,,You're done!,,,
Integrated,ZagreusField_,0613,ZagreusField_0613,,,,Pop.,,,
Integrated,ZagreusField_,0614,ZagreusField_0614,,,,Don't come back.,,,
Integrated,ZagreusField_,0615,ZagreusField_0615,,,,And don't come back!,,,
Integrated,ZagreusField_,0616,ZagreusField_0616,,,,Bye now.,,,
Integrated,ZagreusField_,0617,ZagreusField_0617,,,,Pest.,,,
Integrated,ZagreusField_,0618,ZagreusField_0618,,,,Die again.,,,
Integrated,ZagreusField_,0619,ZagreusField_0619,,,,Oh no you don't.,,,
Integrated,ZagreusField_,0620,ZagreusField_0620,,,,Dah...!,,,
Integrated,ZagreusField_,0621,ZagreusField_0621,,,,"Augh, ow.",,,
Integrated,ZagreusField_,0622,ZagreusField_0622,,,,Why you...,,,
Integrated,ZagreusField_,0623,ZagreusField_0623,,,,Not again.,,,
Integrated,ZagreusField_,0624,ZagreusField_0624,,,,Not good.,,,
Integrated,ZagreusField_,0625,ZagreusField_0625,,,,Ow...,,,
Integrated,ZagreusField_,0626,ZagreusField_0626,,,,Can't keep this up.,,,
Integrated,ZagreusField_,0627,ZagreusField_0627,,,,Got to hang on.,,,
Integrated,ZagreusField_,0628,ZagreusField_0628,,,,"Ungh, no.",,,
Integrated,ZagreusField_,0629,ZagreusField_0629,,,,Damn you.,,,
Integrated,ZagreusField_,0630,ZagreusField_0630,,,,Left myself open.,,,
Integrated,ZagreusField_,0631,ZagreusField_0631,,,,More?,,,
Integrated,ZagreusField_,0632,ZagreusField_0632,,,,More.,,,
Integrated,ZagreusField_,0633,ZagreusField_0633,,,,"More, huh.",,,
Integrated,ZagreusField_,0634,ZagreusField_0634,,,,More coming.,,,
Integrated,ZagreusField_,0635,ZagreusField_0635,,,,Next up.,,,
Integrated,ZagreusField_,0636,ZagreusField_0636,,,,You're just in time.,,,
Integrated,ZagreusField_,0637,ZagreusField_0637,,,,You're late.,,,
Integrated,ZagreusField_,0638,ZagreusField_0638,,,,Don't keep me waiting.,,,
Integrated,ZagreusField_,0639,ZagreusField_0639,,,,Oh good.,,,
Integrated,ZagreusField_,0640,ZagreusField_0640,,,,Come on in.,,,
Integrated,ZagreusField_,0641,ZagreusField_0641,,,,Just getting started huh.,,,
Integrated,ZagreusField_,0642,ZagreusField_0642,,,,"Good, come on in.",,,
Integrated,ZagreusField_,0643,ZagreusField_0643,,,,Show yourselves.,,,
Integrated,ZagreusField_,0644,ZagreusField_0644,,,,How many now?,,,
Integrated,ZagreusField_,0645,ZagreusField_0645,,,,"Hey, lads.",,,
Integrated,ZagreusField_,0646,ZagreusField_0646,,,,"Let's go, lads.",,,
Integrated,ZagreusField_,0647,ZagreusField_0647,,,,"Ready, lads?",,,
Integrated,ZagreusField_,0648,ZagreusField_0648,,,,You lads again huh.,,,
Integrated,ZagreusField_,0649,ZagreusField_0649,,,,You and me.,,,
Integrated,ZagreusField_,0650,ZagreusField_0650,,,,Oh this place.,,,
Integrated,ZagreusField_,0651,ZagreusField_0651,,,,"Got you, finally.",,,
Integrated,ZagreusField_,0652,ZagreusField_0652,,,,That was close.,,,
Integrated,ZagreusField_,0653,ZagreusField_0653,,,,Anyone else...?,,,
Integrated,ZagreusField_,0654,ZagreusField_0654,,,,Had enough?,,,
Integrated,ZagreusField_,0655,ZagreusField_0655,,,,That's what you get.,,,
Integrated,ZagreusField_,0656,ZagreusField_0656,,,,This can unlock something back home.,,,
Integrated,ZagreusField_,0657,ZagreusField_0657,,,,A key for back home.,,,
Integrated,ZagreusField_,0658,ZagreusField_0658,,,,I'll just keep this on me.,,,
Integrated,ZagreusField_,0659,ZagreusField_0659,,,,I'm rich!,,,
Integrated,ZagreusField_,0660,ZagreusField_0660,,,,Vast riches.,,,
Integrated,ZagreusField_,0661,ZagreusField_0661,,,,Coin for Charon.,,,
Integrated,ZagreusField_,0662,ZagreusField_0662,,,,Should fetch me something.,,,
Integrated,ZagreusField_,0663,ZagreusField_0663,,,,I'll just take that.,,,
Integrated,ZagreusField_,0664,ZagreusField_0664,,,,Father won't miss a couple coins.,,,
Integrated,ZagreusField_,0665,ZagreusField_0665,,,,Shiny.,,,
